µTester v1.2
Start date:	03.08.2021 09:15:58,078
Time [s]	Force [N]	Disp1 [µm]	Temp1 [°C]	Temp2 [°C]
258,811	74,826691	-904,585934	22,504000	22,496000
258,901	75,027996	-904,354708	22,504000	22,496000
258,930	74,874602	-904,221622	22,504000	22,496000
259,052	74,982656	-903,971611	22,504000	22,496000
259,228	75,102551	-903,713933	22,504000	22,496000
259,404	75,395705	-903,429942	22,504000	22,496000
259,523	75,446110	-903,109279	22,504000	22,496000
259,553	75,539361	-902,855538	22,504000	22,496000
259,671	75,725241	-902,447992	22,504000	22,496000
259,814	76,037249	-902,165728	22,504000	22,503000
259,875	75,791694	-901,881184	22,504000	22,503000
259,990	76,052440	-901,542426	22,504000	22,503000
260,108	76,154495	-901,221486	22,504000	22,503000
260,285	76,330169	-900,932799	22,504000	22,503000
260,408	76,617715	-900,651916	22,504000	22,503000
260,556	76,658225	-900,369445	22,504000	22,503000
260,727	76,622000	-900,063008	22,504000	22,503000
260,907	76,775082	-899,781366	22,504000	22,503000
261,084	76,901832	-899,447234	22,504000	22,503000
261,202	77,111863	-899,307933	22,510000	22,505000
261,260	77,108980	-899,167664	22,510000	22,505000
261,408	76,981373	-898,775795	22,510000	22,505000
261,530	77,328126	-898,436070	22,510000	22,505000
261,645	77,424571	-898,149178	22,510000	22,505000
261,735	77,498269	-897,863737	22,510000	22,505000
261,825	77,629772	-897,555643	22,510000	22,505000
261,973	77,853046	-897,238916	22,510000	22,505000
262,149	77,860992	-896,963489	22,510000	22,505000
262,267	77,838711	-896,708989	22,510000	22,505000
262,387	78,018203	-896,423410	22,510000	22,505000
262,447	78,224416	-896,185761	22,510000	22,505000
262,477	78,302633	-896,166492	22,510000	22,505000
262,563	78,236180	-895,877390	22,510000	22,505000
262,623	78,497160	-895,618055	22,506000	22,499000
262,710	78,519674	-895,354577	22,506000	22,499000
262,833	78,713033	-894,968302	22,506000	22,499000
262,948	78,798650	-894,668910	22,506000	22,499000
263,066	78,893460	-894,377944	22,506000	22,499000
263,185	79,001358	-894,125170	22,506000	22,499000
263,361	79,236162	-893,861553	22,506000	22,499000
263,505	79,298797	-893,568377	22,506000	22,499000
263,623	79,426326	-893,307730	22,506000	22,499000
263,828	79,505711	-893,042870	22,506000	22,499000
264,008	79,611194	-892,701694	22,508000	22,500000
264,189	79,699226	-892,427303	22,508000	22,500000
264,341	79,743476	-892,175220	22,508000	22,500000
264,488	79,773547	-891,801584	22,508000	22,500000
264,606	79,886820	-891,532166	22,508000	22,500000
264,725	80,105887	-891,182426	22,508000	22,500000
264,783	80,253127	-891,094922	22,508000	22,500000
264,845	80,117261	-890,873503	22,508000	22,500000
264,930	80,242843	-890,599872	22,508000	22,500000
265,049	80,466663	-890,335289	22,508000	22,500000
265,286	80,597231	-890,029266	22,508000	22,500000
265,405	80,621459	-889,727941	22,508000	22,500000
265,490	80,813961	-889,437458	22,508000	22,500000
265,577	80,923261	-889,165415	22,501000	22,498000
265,663	81,024303	-888,845235	22,501000	22,498000
265,757	81,197173	-888,593290	22,501000	22,498000
265,815	81,371056	-888,406679	22,501000	22,498000
265,843	81,237060	-888,296315	22,501000	22,498000
265,962	81,556079	-887,919848	22,501000	22,498000
266,105	81,703941	-887,541170	22,501000	22,498000
266,225	81,698722	-887,242814	22,501000	22,498000
266,405	81,775925	-886,949362	22,501000	22,498000
266,609	81,807165	-886,544440	22,501000	22,498000
266,813	82,141375	-886,251195	22,501000	22,498000
266,962	82,138259	-885,978254	22,499000	22,498000
267,109	82,219435	-885,719403	22,499000	22,498000
267,199	82,387553	-885,581689	22,499000	22,498000
267,256	82,232679	-885,417248	22,499000	22,498000
267,379	82,420195	-885,162126	22,499000	22,498000
267,494	82,616982	-884,822815	22,499000	22,498000
267,646	82,680474	-884,484885	22,499000	22,498000
267,761	82,982042	-884,171957	22,499000	22,498000
267,850	82,889102	-883,838793	22,499000	22,498000
267,994	83,220040	-883,573035	22,499000	22,498000
268,170	83,145797	-883,287386	22,499000	22,498000
268,350	83,279715	-882,897590	22,497000	22,494000
268,436	83,462323	-882,672925	22,497000	22,494000
268,465	83,418541	-882,572368	22,497000	22,494000
268,551	83,479072	-882,226220	22,497000	22,494000
268,673	83,887603	-881,906661	22,497000	22,494000
268,760	83,981011	-881,615280	22,497000	22,494000
268,851	84,076911	-881,355945	22,497000	22,494000
268,965	84,192677	-881,058971	22,497000	22,494000
269,084	84,240277	-880,804953	22,497000	22,494000
269,202	84,439401	-880,547552	22,497000	22,494000
269,263	84,469706	-880,441746	22,497000	22,494000
269,350	84,376766	-880,208172	22,497000	22,494000
269,526	84,550882	-879,945177	22,497000	22,494000
269,701	84,570592	-879,656904	22,498000	22,506000
269,850	84,662597	-879,364004	22,498000	22,506000
270,058	84,853385	-879,105774	22,498000	22,506000
270,201	84,928719	-878,781105	22,498000	22,506000
270,319	84,980447	-878,520320	22,498000	22,506000
270,468	85,166951	-878,220444	22,498000	22,506000
270,614	85,279445	-877,937420	22,498000	22,506000
270,701	85,506536	-877,642725	22,498000	22,506000
270,792	85,441875	-877,378762	22,498000	22,506000
270,910	85,676368	-877,093390	22,498000	22,506000
271,057	85,910860	-876,816997	22,498000	22,506000
271,200	85,871752	-876,564499	22,508000	22,494000
271,349	85,873778	-876,280370	22,508000	22,494000
271,468	85,818855	-875,941474	22,508000	22,494000
271,586	86,251848	-875,548638	22,508000	22,494000
271,672	86,217882	-875,253804	22,508000	22,494000
271,766	86,341438	-874,949854	22,508000	22,494000
271,794	86,526929	-874,898816	22,508000	22,494000
271,880	86,595718	-874,662548	22,508000	22,494000
271,972	86,602496	-874,378212	22,508000	22,494000
272,086	86,846882	-874,050297	22,508000	22,494000
272,233	86,991084	-873,733155	22,508000	22,494000
272,385	87,199556	-873,420434	22,508000	22,494000
272,561	87,187013	-873,142521	22,504000	22,504000
272,736	87,277149	-872,888573	22,504000	22,504000
272,852	87,356066	-872,633658	22,504000	22,504000
273,028	87,571238	-872,300217	22,504000	22,504000
273,208	87,543270	-871,912078	22,504000	22,504000
273,380	87,694795	-871,651569	22,504000	22,504000
273,503	87,809937	-871,321582	22,504000	22,504000
273,589	87,903111	-871,031928	22,504000	22,504000
273,707	88,155833	-870,715892	22,504000	22,504000
273,827	88,093665	-870,379205	22,504000	22,504000
273,941	88,312032	-870,088998	22,504000	22,504000
274,122	88,434497	-869,833669	22,502000	22,495000
274,270	88,590930	-869,538214	22,502000	22,495000
274,388	88,571142	-869,165683	22,502000	22,495000
274,502	88,853000	-868,825267	22,502000	22,495000
274,592	88,990657	-868,555987	22,502000	22,495000
274,649	88,945629	-868,295202	22,502000	22,495000
274,765	89,130885	-867,975574	22,502000	22,495000
274,887	89,264258	-867,673281	22,502000	22,495000
275,002	89,470081	-867,389498	22,502000	22,495000
275,059	89,611556	-867,262558	22,502000	22,495000
275,120	89,594339	-867,112759	22,502000	22,495000
275,264	89,520719	-866,782495	22,502000	22,495000
275,411	89,680813	-866,521779	22,499000	22,497000
275,587	89,679800	-866,212165	22,499000	22,497000
275,789	89,909073	-865,932802	22,499000	22,497000
275,940	89,984718	-865,637830	22,499000	22,497000
276,148	90,007311	-865,292234	22,499000	22,497000
276,324	90,299141	-864,986626	22,499000	22,497000
276,447	90,211888	-864,656708	22,499000	22,497000
276,592	90,649711	-864,436878	22,499000	22,497000
276,620	90,587543	-864,296402	22,499000	22,497000
276,709	90,630157	-864,025533	22,489000	22,490000
276,828	90,643167	-863,684910	22,489000	22,490000
276,923	90,902589	-863,427440	22,489000	22,490000
277,046	90,896434	-863,176531	22,489000	22,490000
277,223	91,177669	-862,898479	22,489000	22,490000
277,369	91,091195	-862,631409	22,489000	22,490000
277,484	91,382558	-862,264887	22,489000	22,490000
277,574	91,384662	-862,014047	22,489000	22,490000
277,660	91,524111	-861,680814	22,489000	22,490000
277,692	91,686541	-861,547866	22,489000	22,490000
277,751	91,660989	-861,373479	22,489000	22,490000
277,869	91,793193	-861,018629	22,489000	22,490000
277,987	91,885354	-860,621857	22,489000	22,490000
